Код,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
PELK,13.09.2023,"500,00",,,"500,00","0,00",,,
PELK,14.09.2023,"500,00",,,"500,00","0,00",,,
PELK,15.09.2023,"500,00",,,"500,00","0,00",,,
PELK,18.09.2023,"500,00",,,"500,00","0,00",,,
PELK,19.09.2023,"500,00",,,"500,00","0,00",,,
PELK,20.09.2023,"500,00",,,"500,00","0,00",,,
PELK,21.09.2023,"500,00",,,"500,00","0,00",,,
PELK,22.09.2023,"500,00",,,"500,00","0,00",,,
PELK,25.09.2023,"500,00",,,"500,00","0,00",,,
PELK,26.09.2023,"500,00",,,"500,00","0,00",,,
PELK,27.09.2023,"500,00",,,"500,00","0,00",,,
PELK,28.09.2023,"500,00",,,"500,00","0,00",,,
PELK,29.09.2023,"500,00",,,"500,00","0,00",,,
PELK,02.10.2023,"500,00",,,"500,00","0,00",,,
PELK,03.10.2023,"500,00",,,"500,00","0,00",,,
PELK,04.10.2023,"500,00",,,"500,00","0,00",,,
PELK,05.10.2023,"500,00",,,"500,00","0,00",,,
PELK,06.10.2023,"500,00",,,"500,00","0,00",,,
PELK,09.10.2023,"500,00",,,"500,00","0,00",,,
PELK,10.10.2023,"500,00",,,"500,00","0,00",,,
PELK,12.10.2023,"500,00",,,"500,00","0,00",,,
PELK,13.10.2023,"500,00",,,"500,00","0,00",,,
PELK,16.10.2023,"500,00",,,"500,00","0,00",,,
PELK,17.10.2023,"500,00",,,"500,00","0,00",,,
PELK,18.10.2023,"500,00",,,"500,00","0,00",,,
PELK,19.10.2023,"500,00",,,"500,00","0,00",,,
PELK,20.10.2023,"500,00",,,"500,00","0,00",,,
PELK,24.10.2023,"500,00",,,"500,00","0,00",,,
PELK,25.10.2023,"500,00",,,"500,00","0,00",,,
PELK,26.10.2023,"500,00",,,"500,00","0,00",,,
PELK,27.10.2023,"500,00",,,"500,00","0,00",,,
PELK,30.10.2023,"500,00",,,"500,00","0,00",,,
PELK,31.10.2023,"500,00",,,"500,00","0,00",,,
PELK,01.11.2023,"500,00",,,"500,00","0,00",,,
PELK,02.11.2023,"500,00",,,"500,00","0,00",,,
PELK,03.11.2023,"500,00",,,"500,00","0,00",,,
PELK,06.11.2023,"500,00",,,"500,00","0,00",,,
PELK,07.11.2023,"500,00",,,"500,00","0,00",,,
PELK,08.11.2023,"500,00",,,"500,00","0,00",,,
PELK,09.11.2023,"500,00",,,"500,00","0,00",,,
PELK,10.11.2023,"500,00",,,"500,00","0,00",,,
PELK,13.11.2023,"500,00",,,"500,00","0,00",,,
PELK,14.11.2023,"500,00",,,"500,00","0,00",,,
PELK,15.11.2023,"500,00",,,"500,00","0,00",,,
PELK,16.11.2023,"500,00",,,"500,00","0,00",,,
PELK,17.11.2023,"500,00",,,"500,00","0,00",,,
PELK,20.11.2023,"500,00",,,"500,00","0,00",,,
PELK,21.11.2023,"500,00",,,"500,00","0,00",,,
PELK,22.11.2023,"500,00",,,"500,00","0,00",,,
PELK,23.11.2023,"500,00",,,"500,00","0,00",,,
PELK,24.11.2023,"500,00",,,"500,00","0,00",,,
PELK,27.11.2023,"500,00",,,"500,00","0,00",,,
PELK,28.11.2023,"500,00",,,"500,00","0,00",,,
PELK,29.11.2023,"500,00",,,"500,00","0,00",,,
PELK,30.11.2023,"500,00",,,"500,00","0,00",,,
PELK,01.12.2023,"500,00",,,"500,00","0,00",,,
PELK,04.12.2023,"500,00",,,"500,00","0,00",,,
PELK,05.12.2023,"500,00",,,"500,00","0,00",,,
PELK,06.12.2023,"500,00",,,"500,00","0,00",,,
PELK,07.12.2023,"500,00",,,"500,00","0,00",,,
PELK,11.12.2023,"500,00",,,"500,00","0,00",,,
PELK,12.12.2023,"500,00",,,"500,00","0,00",,,
PELK,13.12.2023,"500,00",,,"500,00","0,00",,,
PELK,14.12.2023,"500,00",,,"500,00","0,00",,,
PELK,15.12.2023,"500,00",,,"500,00","0,00",,,
PELK,18.12.2023,"500,00",,,"500,00","0,00",,,
PELK,19.12.2023,"500,00",,,"500,00","0,00",,,
PELK,20.12.2023,"500,00",,,"500,00","0,00",,,
PELK,21.12.2023,"500,00",,,"500,00","0,00",,,
PELK,22.12.2023,"500,00",,,"500,00","0,00",,,
PELK,25.12.2023,"500,00",,,"500,00","0,00",,,
PELK,26.12.2023,"500,00",,,"500,00","0,00",,,
PELK,27.12.2023,"500,00",,,"500,00","0,00",,,
PELK,28.12.2023,"500,00",,,"500,00","0,00",,,
PELK,02.01.2024,"500,00",,,"500,00","0,00",,,
PELK,03.01.2024,"500,00",,,"500,00","0,00",,,
PELK,04.01.2024,"500,00",,,"500,00","0,00",,,
PELK,05.01.2024,"500,00",,,"500,00","0,00",,,
PELK,09.01.2024,"500,00",,,"500,00","0,00",,,
PELK,10.01.2024,"500,00",,,"500,00","0,00",,,
PELK,11.01.2024,"500,00",,,"500,00","0,00",,,
PELK,12.01.2024,"500,00",,,"500,00","0,00",,,
PELK,15.01.2024,"500,00",,,"500,00","0,00",,,
PELK,16.01.2024,"500,00",,,"500,00","0,00",,,
PELK,17.01.2024,"500,00",,,"500,00","0,00",,,
PELK,18.01.2024,"500,00",,,"500,00","0,00",,,
PELK,22.01.2024,"500,00",,,"500,00","0,00",,,
PELK,23.01.2024,"500,00",,,"500,00","0,00",,,
PELK,24.01.2024,"500,00",,,"500,00","0,00",,,
PELK,25.01.2024,"500,00",,,"500,00","0,00",,,
PELK,26.01.2024,"500,00",,,"500,00","0,00",,,
PELK,29.01.2024,"500,00",,,"500,00","0,00",,,
PELK,30.01.2024,"500,00",,,"500,00","0,00",,,
PELK,31.01.2024,"500,00",,,"500,00","0,00",,,
PELK,01.02.2024,"500,00",,,"500,00","0,00",,,
PELK,02.02.2024,"500,00",,,"500,00","0,00",,,
PELK,05.02.2024,"500,00",,,"500,00","0,00",,,
PELK,06.02.2024,"500,00",,,"500,00","0,00",,,
PELK,07.02.2024,"500,00",,,"500,00","0,00",,,
PELK,08.02.2024,"500,00",,,"500,00","0,00",,,
PELK,09.02.2024,"500,00",,,"500,00","0,00",,,
PELK,12.02.2024,"500,00",,,"500,00","0,00",,,
PELK,13.02.2024,"500,00",,,"500,00","0,00",,,
PELK,14.02.2024,"500,00",,,"500,00","0,00",,,
PELK,15.02.2024,"500,00",,,"500,00","0,00",,,
PELK,16.02.2024,"500,00",,,"500,00","0,00",,,
PELK,19.02.2024,"500,00",,,"500,00","0,00",,,
PELK,20.02.2024,"500,00",,,"500,00","0,00",,,
PELK,21.02.2024,"500,00",,,"500,00","0,00",,,
PELK,22.02.2024,"500,00",,,"500,00","0,00",,,
PELK,23.02.2024,"500,00",,,"500,00","0,00",,,
PELK,26.02.2024,"500,00",,,"500,00","0,00",,,
PELK,27.02.2024,"500,00",,,"500,00","0,00",,,
PELK,28.02.2024,"500,00",,,"500,00","0,00",,,
PELK,29.02.2024,"500,00",,,"500,00","0,00",,,
PELK,01.03.2024,"500,00",,,"500,00","0,00",,,
PELK,04.03.2024,"500,00",,,"500,00","0,00",,,
PELK,05.03.2024,"500,00",,,"500,00","0,00",,,
PELK,06.03.2024,"500,00",,,"500,00","0,00",,,
PELK,07.03.2024,"500,00",,,"500,00","0,00",,,
PELK,08.03.2024,"500,00",,,"500,00","0,00",,,
PELK,11.03.2024,"500,00",,,"500,00","0,00",,,
PELK,12.03.2024,"500,00",,,"500,00","0,00",,,
PELK,13.03.2024,"500,00",,,"500,00","0,00",,,
PELK,14.03.2024,"500,00",,,"500,00","0,00",,,
PELK,15.03.2024,"500,00",,,"500,00","0,00",,,
PELK,18.03.2024,"500,00",,,"500,00","0,00",,,
PELK,19.03.2024,"500,00",,,"500,00","0,00",,,
PELK,20.03.2024,"500,00",,,"500,00","0,00",,,
PELK,21.03.2024,"500,00",,,"500,00","0,00",,,
PELK,22.03.2024,"500,00",,,"500,00","0,00",,,
PELK,25.03.2024,"500,00",,,"500,00","0,00",,,
PELK,26.03.2024,"500,00",,,"500,00","0,00",,,
PELK,27.03.2024,"500,00",,,"500,00","0,00",,,
PELK,28.03.2024,"500,00",,,"500,00","0,00",,,
PELK,29.03.2024,"500,00",,,"500,00","0,00",,,
PELK,01.04.2024,"500,00",,,"500,00","0,00",,,
PELK,02.04.2024,"500,00",,,"500,00","0,00",,,
PELK,03.04.2024,"500,00",,,"500,00","0,00",,,
PELK,04.04.2024,"500,00",,,"500,00","0,00",,,
PELK,05.04.2024,"500,00",,,"500,00","0,00",,,
PELK,08.04.2024,"500,00",,,"500,00","0,00",,,
PELK,09.04.2024,"500,00",,,"500,00","0,00",,,
PELK,11.04.2024,"500,00",,,"500,00","0,00",,,
PELK,12.04.2024,"500,00",,,"500,00","0,00",,,
PELK,15.04.2024,"500,00",,,"500,00","0,00",,,
PELK,16.04.2024,"500,00",,,"500,00","0,00",,,
PELK,17.04.2024,"500,00",,,"500,00","0,00",,,
PELK,18.04.2024,"500,00",,,"500,00","0,00",,,
PELK,19.04.2024,"500,00",,,"500,00","0,00",,,
PELK,22.04.2024,"500,00",,,"500,00","0,00",,,
PELK,23.04.2024,"500,00",,,"500,00","0,00",,,
PELK,25.04.2024,"500,00",,,"500,00","0,00",,,
PELK,26.04.2024,"500,00",,,"500,00","0,00",,,
PELK,29.04.2024,"500,00",,,"500,00","0,00",,,
PELK,30.04.2024,"500,00",,,"500,00","0,00",,,
PELK,02.05.2024,"500,00",,,"500,00","0,00",,,
PELK,07.05.2024,"500,00",,,"500,00","0,00",,,
PELK,09.05.2024,"500,00",,,"500,00","0,00",,,
PELK,10.05.2024,"500,00",,,"500,00","0,00",,,
PELK,13.05.2024,"500,00",,,"500,00","0,00",,,
PELK,14.05.2024,"500,00",,,"500,00","0,00",,,
PELK,15.05.2024,"500,00",,,"500,00","0,00",,,
PELK,16.05.2024,"500,00",,,"500,00","0,00",,,
PELK,17.05.2024,"500,00",,,"500,00","0,00",,,
PELK,20.05.2024,"500,00",,,"500,00","0,00",,,
PELK,21.05.2024,"500,00",,,"500,00","0,00",,,
PELK,22.05.2024,"500,00",,,"500,00","0,00",,,
PELK,23.05.2024,"500,00",,,"500,00","0,00",,,
PELK,27.05.2024,"500,00",,,"500,00","0,00",,,
PELK,28.05.2024,"500,00",,,"500,00","0,00",,,
PELK,29.05.2024,"500,00",,,"500,00","0,00",,,
PELK,30.05.2024,"500,00",,,"500,00","0,00",,,
PELK,31.05.2024,"500,00",,,"500,00","0,00",,,
PELK,03.06.2024,"500,00",,,"500,00","0,00",,,
PELK,04.06.2024,"500,00",,,"500,00","0,00",,,
PELK,05.06.2024,"500,00",,,"500,00","0,00",,,
PELK,06.06.2024,"500,00",,,"500,00","0,00",,,
PELK,07.06.2024,"500,00",,,"500,00","0,00",,,
PELK,10.06.2024,"500,00",,,"500,00","0,00",,,
PELK,11.06.2024,"500,00",,,"500,00","0,00",,,
PELK,12.06.2024,"500,00",,,"500,00","0,00",,,
PELK,13.06.2024,"500,00",,,"500,00","0,00",,,
PELK,14.06.2024,"500,00",,,"500,00","0,00",,,
PELK,17.06.2024,"500,00",,,"500,00","0,00",,,
PELK,18.06.2024,"500,00",,,"500,00","0,00",,,
PELK,19.06.2024,"500,00",,,"500,00","0,00",,,
PELK,20.06.2024,"500,00",,,"500,00","0,00",,,
PELK,24.06.2024,"500,00",,,"500,00","0,00",,,
PELK,25.06.2024,"500,00",,,"500,00","0,00",,,
PELK,26.06.2024,"500,00",,,"500,00","0,00",,,
PELK,27.06.2024,"500,00",,,"500,00","0,00",,,
PELK,28.06.2024,"500,00",,,"500,00","0,00",,,
PELK,01.07.2024,"500,00",,,"500,00","0,00",,,
PELK,02.07.2024,"500,00",,,"500,00","0,00",,,
PELK,03.07.2024,"500,00",,,"500,00","0,00",,,
PELK,04.07.2024,"500,00",,,"500,00","0,00",,,
PELK,05.07.2024,"500,00",,,"500,00","0,00",,,
PELK,08.07.2024,"500,00",,,"500,00","0,00",,,
PELK,09.07.2024,"500,00",,,"500,00","0,00",,,
PELK,10.07.2024,"500,00",,,"500,00","0,00",,,
PELK,11.07.2024,"500,00",,,"500,00","0,00",,,
PELK,12.07.2024,"500,00",,,"500,00","0,00",,,
PELK,15.07.2024,"500,00",,,"500,00","0,00",,,
PELK,16.07.2024,"500,00",,,"500,00","0,00",,,
PELK,17.07.2024,"500,00",,,"500,00","0,00",,,
PELK,18.07.2024,"500,00",,,"500,00","0,00",,,
PELK,19.07.2024,"500,00",,,"500,00","0,00",,,
PELK,22.07.2024,"500,00",,,"500,00","0,00",,,
PELK,23.07.2024,"500,00",,,"500,00","0,00",,,
PELK,24.07.2024,"500,00",,,"500,00","0,00",,,
PELK,25.07.2024,"500,00",,,"500,00","0,00",,,
PELK,26.07.2024,"500,00",,,"500,00","0,00",,,
PELK,29.07.2024,"500,00",,,"500,00","0,00",,,
PELK,30.07.2024,"500,00",,,"500,00","0,00",,,
PELK,31.07.2024,"500,00",,,"500,00","0,00",,,
PELK,01.08.2024,"500,00",,,"500,00","0,00",,,
PELK,05.08.2024,"500,00",,,"500,00","0,00",,,
PELK,06.08.2024,"500,00",,,"500,00","0,00",,,
PELK,07.08.2024,"500,00",,,"500,00","0,00",,,
PELK,08.08.2024,"500,00",,,"500,00","0,00",,,
PELK,09.08.2024,"500,00",,,"500,00","0,00",,,
PELK,12.08.2024,"500,00",,,"500,00","0,00",,,
PELK,13.08.2024,"500,00",,,"500,00","0,00",,,
PELK,14.08.2024,"500,00",,,"500,00","0,00",,,
PELK,15.08.2024,"500,00",,,"500,00","0,00",,,
PELK,16.08.2024,"500,00",,,"500,00","0,00",,,
PELK,19.08.2024,"500,00",,,"500,00","0,00",,,
PELK,20.08.2024,"500,00",,,"500,00","0,00",,,
PELK,21.08.2024,"500,00",,,"500,00","0,00",,,
PELK,22.08.2024,"500,00",,,"500,00","0,00",,,
PELK,23.08.2024,"500,00",,,"500,00","0,00",,,
PELK,26.08.2024,"500,00",,,"500,00","0,00",,,
PELK,27.08.2024,"500,00",,,"500,00","0,00",,,
PELK,29.08.2024,"500,00",,,"500,00","0,00",,,
PELK,30.08.2024,"500,00",,,"500,00","0,00",,,
PELK,02.09.2024,"500,00",,,"500,00","0,00",,,
PELK,03.09.2024,"500,00",,,"500,00","0,00",,,
PELK,04.09.2024,"500,00",,,"500,00","0,00",,,
PELK,05.09.2024,"500,00",,,"500,00","0,00",,,
PELK,06.09.2024,"500,00",,,"500,00","0,00",,,
PELK,10.09.2024,"500,00",,,"500,00","0,00",,,
PELK,11.09.2024,"500,00",,,"500,00","0,00",,,
PELK,12.09.2024,"500,00",,,"500,00","0,00",,,
PELK,13.09.2024,"500,00",,,"500,00","0,00",,,
PELK,16.09.2024,"500,00",,,"500,00","0,00",,,
PELK,17.09.2024,"500,00",,,"500,00","0,00",,,
PELK,18.09.2024,"500,00",,,"500,00","0,00",,,
PELK,19.09.2024,"500,00",,,"500,00","0,00",,,
PELK,20.09.2024,"500,00",,,"500,00","0,00",,,
PELK,23.09.2024,"500,00",,,"500,00","0,00",,,
PELK,24.09.2024,"500,00",,,"500,00","0,00",,,
PELK,25.09.2024,"500,00",,,"500,00","0,00",,,
PELK,26.09.2024,"500,00",,,"500,00","0,00",,,
PELK,27.09.2024,"500,00",,,"500,00","0,00",,,
PELK,30.09.2024,"500,00",,,"500,00","0,00",,,
PELK,01.10.2024,"500,00",,,"500,00","0,00",,,
PELK,02.10.2024,"500,00",,,"500,00","0,00",,,
PELK,03.10.2024,"500,00",,,"500,00","0,00",,,
PELK,04.10.2024,"500,00",,,"500,00","0,00",,,
PELK,07.10.2024,"500,00",,,"500,00","0,00",,,
PELK,08.10.2024,"500,00",,,"500,00","0,00",,,
PELK,09.10.2024,"500,00",,,"500,00","0,00",,,
PELK,10.10.2024,"500,00",,,"500,00","0,00",,,
PELK,14.10.2024,"500,00",,,"500,00","0,00",,,
PELK,15.10.2024,"500,00",,,"500,00","0,00",,,
PELK,16.10.2024,"500,00",,,"500,00","0,00",,,
PELK,17.10.2024,"500,00",,,"500,00","0,00",,,
PELK,18.10.2024,"500,00",,,"500,00","0,00",,,
PELK,21.10.2024,"500,00",,,"500,00","0,00",,,
PELK,22.10.2024,"500,00",,,"500,00","0,00",,,
PELK,24.10.2024,"500,00",,,"500,00","0,00",,,
PELK,25.10.2024,"500,00",,,"500,00","0,00",,,
PELK,28.10.2024,"500,00",,,"500,00","0,00",,,
PELK,29.10.2024,"500,00",,,"500,00","0,00",,,
PELK,30.10.2024,"500,00",,,"500,00","0,00",,,
PELK,31.10.2024,"500,00",,,"500,00","0,00",,,
PELK,01.11.2024,"500,00",,,"500,00","0,00",,,
PELK,04.11.2024,"500,00",,,"500,00","0,00",,,
PELK,05.11.2024,"500,00",,,"500,00","0,00",,,
PELK,06.11.2024,"500,00",,,"500,00","0,00",,,
PELK,07.11.2024,"500,00",,,"500,00","0,00",,,
PELK,08.11.2024,"500,00",,,"500,00","0,00",,,
